Date,AMZN,GOOGL,META,MSFT,NVDA,SPY,TSLA
2014-03-06,18.607999801635742,30.270584106445312,70.28840637207031,31.748497009277344,0.43520012497901917,152.852783203125,16.862667083740234
2014-03-07,18.60300064086914,30.150955200195312,69.25650787353516,31.540443420410156,0.4347264766693115,152.9178009033203,16.413999557495117
2014-03-10,18.526500701904297,30.07103157043457,71.46914672851562,31.473873138427734,0.42833343148231506,152.8365478515625,15.922666549682617
2014-03-11,18.44099998474121,29.783618927001953,69.55416870117188,31.640287399291992,0.4325955808162689,152.08114624023438,15.62733268737793
2014-03-12,18.531999588012695,29.96505355834961,70.32809448242188,31.848352432250977,0.43377941846847534,152.12179565429688,16.099332809448242
2014-03-13,18.57550048828125,29.51233673095703,68.29407501220703,31.532123565673828,0.42004626989364624,150.41598510742188,15.852666854858398
2014-03-14,18.687000274658203,29.1087646484375,67.19270324707031,31.37398338317871,0.42194047570228577,149.9936065673828,15.39799976348877
2014-03-17,18.75200080871582,29.587787628173828,68.20476531982422,31.665273666381836,0.42194047570228577,151.35009765625,15.59866714477539
2014-03-18,18.938499450683594,30.063339233398438,68.6512680053711,32.913570404052734,0.4318852126598358,152.43038940429688,16.002666473388672
2014-03-19,18.661500930786133,29.7652530670166,67.70864868164062,32.6805534362793,0.4394620656967163,151.6182098388672,15.72266674041748
2014-03-20,18.44849967956543,29.713376998901367,66.44854736328125,33.56269073486328,0.4396989047527313,152.50352478027344,15.660667419433594
2014-03-21,18.0310001373291,29.36292266845703,66.7164535522461,33.42120361328125,0.43898847699165344,151.91207885742188,15.259332656860352
2014-03-24,17.592500686645508,28.73969268798828,63.60089874267578,33.70415496826172,0.43685752153396606,151.2838134765625,14.678000450134277
2014-03-25,17.73550033569336,28.759302139282227,64.3847427368164,33.57101821899414,0.43685752153396606,152.0017852783203,14.696000099182129
2014-03-26,17.170499801635742,28.09537124633789,59.919776916503906,33.11330795288086,0.42691299319267273,150.90850830078125,14.197333335876465
2014-03-27,16.923500061035156,27.656307220458984,60.495269775390625,32.75545120239258,0.4212302267551422,150.59036254882812,13.821332931518555
2014-03-28,16.914499282836914,27.802000045776367,59.5427360534668,33.5377197265625,0.4238346219062805,151.33273315429688,14.157999992370605
2014-03-31,16.818500518798828,27.662015914916992,59.77095413208008,34.11194610595703,0.4240715503692627,152.57284545898438,13.896666526794434
2014-04-01,17.149499893188477,28.167842864990234,62.132415771484375,34.46978759765625,0.44159314036369324,153.58450317382812,14.464667320251465
2014-04-02,17.097999572753906,28.173057556152344,62.23163604736328,34.411529541015625,0.438751757144928,154.0985565185547,15.352666854858398
2014-04-03,16.680999755859375,28.34076499938965,59.02678298950195,34.12858581542969,0.4434873163700104,153.8945770263672,15.026666641235352
2014-04-04,16.149999618530273,27.039024353027344,56.30812072753906,33.179874420166016,0.42975422739982605,152.07522583007812,14.148667335510254
2014-04-07,15.887999534606934,26.80991554260254,56.50657272338867,33.121612548828125,0.4311748445034027,150.39453125,13.834667205810547
2014-04-08,16.353500366210938,27.646997451782227,57.73691177368164,33.13825607299805,0.4465654790401459,151.01455688476562,14.36400032043457
2014-04-09,16.590499877929688,28.119590759277344,61.924049377441406,33.679195404052734,0.4460919499397278,152.6381378173828,14.461999893188477
2014-04-10,15.855500221252441,27.110431671142578,58.69935607910156,32.75545120239258,0.43520012497901917,149.4318389892578,13.612667083740234
2014-04-11,15.58650016784668,26.66759490966797,58.07426834106445,32.6306266784668,0.4290439486503601,148.0856170654297,13.585332870483398
2014-04-14,15.795499801635742,27.036542892456055,58.43145751953125,32.605655670166016,0.43377941846847534,149.25234985351562,13.206000328063965
2014-04-15,15.803999900817871,27.210107803344727,58.629905700683594,33.08001708984375,0.43685752153396606,150.2802734375,12.927332878112793
2014-04-16,16.18400001525879,27.963878631591797,59.255001068115234,33.620941162109375,0.4378046691417694,151.85488891601562,13.27400016784668
2014-04-17,16.245500564575195,26.944303512573242,58.48106384277344,33.29637908935547,0.4394620656967163,152.0670928955078,13.208000183105469
2014-04-21,16.543500900268555,26.747432708740234,60.763160705566406,33.23814392089844,0.4430137574672699,152.59735107421875,13.625332832336426
2014-04-22,16.465999603271484,27.051420211791992,62.539222717285156,33.27973175048828,0.4468022286891937,153.2908477783203,14.576000213623047
2014-04-23,16.229000091552734,26.655195236206055,60.88222885131836,33.03007888793945,0.4520115256309509,152.9318389892578,13.866000175476074
2014-04-24,16.857500076293945,26.502954483032227,60.39604568481445,33.17155075073242,0.45603665709495544,153.24192810058594,13.857333183288574
2014-04-25,15.191499710083008,25.940601348876953,57.26064682006836,33.213172912597656,0.4434873163700104,151.98544311523438,13.323332786560059
2014-04-28,14.829000473022461,25.934650421142578,55.70287322998047,34.01207733154297,0.44159314036369324,152.46682739257812,13.234000205993652
2014-04-29,15.019000053405762,26.5966796875,57.69722366333008,33.71247863769531,0.4425401985645294,153.17660522460938,13.79466724395752
2014-04-30,15.206500053405762,26.5247745513916,59.31452560424805,33.620941162109375,0.43733108043670654,153.6334991455078,13.859333038330078
2014-05-01,15.394499778747559,26.705778121948242,60.673866271972656,33.28806686401367,0.4396989047527313,153.6498260498047,13.84866714477539
2014-05-02,15.400500297546387,26.474687576293945,59.98923873901367,33.03007888793945,0.4363839626312256,153.4295196533203,14.060667037963867
2014-05-05,15.5024995803833,26.547090530395508,60.743316650390625,32.81371307373047,0.44111958146095276,153.72320556640625,14.440667152404785
2014-05-06,14.869000434875488,25.91431999206543,58.07426834106445,32.50579833984375,0.4321219027042389,152.38522338867188,13.8186674118042
2014-05-07,14.635499954223633,25.687692642211914,56.943145751953125,32.80537414550781,0.4325955808162689,153.28268432617188,13.423333168029785
2014-05-08,14.416000366210938,25.795303344726562,56.31804275512695,32.98847961425781,0.43804144859313965,153.1194305419922,11.906000137329102
2014-05-09,14.612000465393066,26.115158081054688,56.7943115234375,32.905250549316406,0.42738640308380127,153.347900390625,12.150667190551758
2014-05-12,15.142999649047852,26.700815200805664,59.36414337158203,33.26308822631836,0.43993568420410156,154.84095764160156,12.311332702636719
2014-05-13,15.232000350952148,26.855039596557617,59.36414337158203,33.8748893737793,0.432832270860672,154.9796905517578,12.677332878112793
2014-05-14,14.880999565124512,26.50146484375,58.7688102722168,33.72402572631836,0.42857033014297485,154.24537658691406,12.708000183105469
2014-05-15,14.759499549865723,26.239131927490234,57.46900939941406,33.187660217285156,0.4262024760246277,152.8909912109375,12.572667121887207
2014-05-16,14.885000228881836,26.198474884033203,57.568233489990234,33.38042449951172,0.4252554178237915,153.42132568359375,12.77066707611084
2014-05-19,14.838000297546387,26.72065544128418,58.748966217041016,33.313385009765625,0.43898847699165344,153.98434448242188,13.072667121887207
2014-05-20,15.059499740600586,26.79801368713379,58.10403060913086,33.25472640991211,0.4338744282722473,153.013427734375,13.020000457763672
2014-05-21,15.250499725341797,27.25969696044922,60.01900863647461,33.816219329833984,0.4338744282722473,154.302490234375,13.296667098999023
2014-05-22,15.245499610900879,27.544841766357422,60.04876708984375,33.6067008972168,0.43577733635902405,154.67774963378906,13.658666610717773
2014-05-23,15.612000465393066,27.958919525146484,60.872310638427734,33.623470306396484,0.4398210644721985,155.29783630371094,13.819999694824219
2014-05-27,15.541000366210938,28.507883071899414,62.985721588134766,33.68212890625,0.44767075777053833,156.25242614746094,14.104000091552734
2014-05-28,15.508000373840332,28.288694381713867,63.01548767089844,33.531272888183594,0.4514767527580261,156.1381378173828,14.015999794006348
2014-05-29,15.689000129699707,28.29414939880371,63.3329963684082,33.8078498840332,0.4507630169391632,156.9458770751953,14.015999794006348
2014-05-30,15.6274995803833,28.348201751708984,62.80712127685547,34.310691833496094,0.45195242762565613,157.19876098632812,13.851332664489746
2014-06-02,15.442000389099121,27.985698699951172,62.58884048461914,34.184967041015625,0.4505251944065094,157.37828063964844,13.646666526794434
2014-06-03,15.35949993133545,27.498228073120117,62.38047409057617,33.76594543457031,0.4486222267150879,157.2967071533203,13.662667274475098
2014-06-04,15.33899974822998,27.46103286743164,62.84680938720703,33.79108810424805,0.44909802079200745,157.61480712890625,13.599332809448242
2014-06-05,16.178499221801758,28.014957427978516,62.697975158691406,34.53696060180664,0.45100104808807373,158.64283752441406,13.793333053588867
2014-06-06,16.48349952697754,28.069507598876953,62.01335144042969,34.76324462890625,0.45266610383987427,159.40155029296875,13.878000259399414
2014-06-09,16.375,28.302581787109375,62.3903923034668,34.587249755859375,0.45314162969589233,159.5647430419922,13.687333106994629
2014-06-10,16.620500564575195,28.18207550048828,65.25789642333984,34.45315170288086,0.4555204510688782,159.5811004638672,13.486666679382324
2014-06-11,16.760000228881836,28.142404556274414,65.26782989501953,34.24363327026367,0.4614674150943756,159.02630615234375,13.631333351135254
2014-06-12,16.295499801635742,27.745683670043945,63.78940963745117,34.00898742675781,0.4643215835094452,157.90040588378906,13.567999839782715
2014-06-13,16.313499450683594,27.78783416748047,63.99778366088867,34.553733825683594,0.46479737758636475,158.38177490234375,13.761333465576172
2014-06-16,16.381000518798828,27.38863182067871,63.6901969909668,34.779991149902344,0.463370144367218,158.5122528076172,14.973999977111816
2014-06-17,16.2810001373291,27.30532455444336,63.898555755615234,34.93086242675781,0.46646252274513245,158.95286560058594,15.444666862487793
2014-06-18,16.7189998626709,27.803207397460938,65.08921813964844,34.90571212768555,0.4659867286682129,160.1195068359375,15.141332626342773
2014-06-19,16.350000381469727,28.017932891845703,63.83903121948242,34.788387298583984,0.45528268814086914,160.29905700683594,15.185999870300293
2014-06-20,16.209999084472656,28.09380531311035,63.99778366088867,34.93086242675781,0.4502873420715332,160.62445068359375,15.305999755859375
2014-06-23,16.36199951171875,28.479122161865234,64.86100006103516,35.19065475463867,0.44505417346954346,160.5752716064453,15.814666748046875
2014-06-24,16.20800018310547,28.392337799072266,65.20828247070312,34.98952102661133,0.43815600872039795,159.60792541503906,15.5
2014-06-25,16.371999740600586,29.056350708007812,66.91488647460938,35.22418212890625,0.44267547130584717,160.32933044433594,15.792667388916016
2014-06-26,16.284500122070312,28.998825073242188,66.60729217529297,34.96438980102539,0.43672865629196167,160.21458435058594,15.706666946411133
2014-06-27,16.228500366210938,29.044448852539062,67.07363891601562,35.40855026245117,0.43720462918281555,160.5260467529297,15.937333106994629
2014-06-30,16.23900032043457,28.993865966796875,66.76605987548828,34.9476203918457,0.44101038575172424,160.444091796875,16.003999710083008
2014-07-01,16.61949920654297,29.332067489624023,67.53005981445312,35.090084075927734,0.44600576162338257,161.5180206298828,15.981332778930664
2014-07-02,16.642499923706055,29.296859741210938,65.9325942993164,35.1152458190918,0.44434070587158203,161.68191528320312,15.295332908630371
2014-07-03,16.874500274658203,29.410919189453125,65.77385711669922,35.03142547607422,0.44838446378707886,162.47711181640625,15.283332824707031
2014-07-07,16.677499771118164,29.295867919921875,64.78162384033203,35.19065475463867,0.4448164403438568,161.9114532470703,14.843999862670898
2014-07-08,16.190500259399414,28.682933807373047,62.27132797241211,35.01466751098633,0.44124841690063477,160.87039184570312,14.604666709899902
2014-07-09,16.49850082397461,28.92890167236328,64.46411895751953,34.9224853515625,0.4545690417289734,161.59178161621094,14.870667457580566
2014-07-10,16.395999908447266,28.764263153076172,64.36489868164062,34.93922805786133,0.4521903991699219,160.95237731933594,14.630666732788086
2014-07-11,17.309999465942383,29.09205436706543,65.82344818115234,35.27446746826172,0.45314162969589233,161.17369079589844,14.541999816894531
2014-07-14,17.766000747680664,29.46943473815918,67.37130737304688,35.316383361816406,0.4588506817817688,161.9852294921875,15.113332748413086
2014-07-15,17.722000122070312,29.409927368164062,66.64698791503906,35.5761833190918,0.4607536792755127,161.68191528320312,14.638667106628418
2014-07-16,17.795000076293945,29.28892707824707,67.1331787109375,36.94223403930664,0.4602779150009155,162.28038024902344,14.477333068847656
2014-07-17,17.622499465942383,28.80294418334961,65.89291381835938,37.31935501098633,0.45908859372138977,160.43592834472656,14.359999656677246
2014-07-18,17.933000564575195,30.007488250732422,67.88725280761719,37.45344924926758,0.4386318325996399,162.07546997070312,14.668000221252441
2014-07-21,17.988000869750977,29.676721572875977,68.8596420288086,37.57917785644531,0.44124841690063477,161.77215576171875,14.702667236328125
2014-07-22,18.04199981689453,29.931119918823242,68.73063659667969,37.57077407836914,0.4393453299999237,162.47711181640625,14.638667106628418
2014-07-23,17.906999588012695,30.011455535888672,70.73490905761719,37.604305267333984,0.4300684332847595,162.83782958984375,14.832667350769043
2014-07-24,17.930500030517578,29.903345108032227,74.39617156982422,37.21042251586914,0.4307820200920105,162.84596252441406,14.902667045593262
2014-07-25,16.20050048828125,29.65886688232422,74.60454559326172,37.29421615600586,0.42317038774490356,162.08363342285156,14.904666900634766
2014-07-28,16.02050018310547,29.70548439025879,74.33663940429688,36.850040435791016,0.42150506377220154,162.14920043945312,14.98799991607666
2014-07-29,16.0,29.454065322875977,73.13606262207031,36.78299331665039,0.42293232679367065,161.45242309570312,15.000666618347168
2014-07-30,16.125499725341797,29.527952194213867,74.0985107421875,36.523197174072266,0.4300684332847595,161.47694396972656,15.261333465576172
2014-07-31,15.649499893188477,28.739965438842773,72.08432006835938,36.17121124267578,0.41627204418182373,158.2881622314453,14.886667251586914
2014-08-01,15.352999687194824,28.444902420043945,71.79658508300781,35.91978454589844,0.4207915663719177,157.80445861816406,15.5513334274292
2014-08-04,15.682499885559082,28.874849319458008,72.93762969970703,36.347198486328125,0.4198399782180786,158.94390869140625,15.90133285522461
2014-08-05,15.616000175476074,28.422088623046875,72.12401580810547,36.10416793823242,0.4200778901576996,157.40280151367188,15.899333000183105
2014-08-06,15.694499969482422,28.48904037475586,71.90571594238281,35.819217681884766,0.4196021258831024,157.45193481445312,16.595333099365234
2014-08-07,15.572500228881836,28.35613441467285,72.60025787353516,36.229881286621094,0.4153205156326294,156.5994415283203,16.826000213623047
2014-08-08,15.84000015258789,28.660125732421875,72.49112701416016,36.20472717285156,0.45195242762565613,158.4111328125,16.54199981689453
2014-08-11,15.916500091552734,28.625904083251953,72.86817169189453,36.20472717285156,0.4495738446712494,158.87017822265625,17.288000106811523
2014-08-12,15.965999603271484,28.371511459350586,72.2629165649414,36.47290802001953,0.4495738446712494,158.6488037109375,17.33066749572754
2014-08-13,16.31399917602539,28.98841094970703,73.19560241699219,36.94223403930664,0.4521903991699219,159.72276306152344,17.354000091552734
2014-08-14,16.660499572753906,28.992874145507812,73.72147369384766,37.101478576660156,0.4471951425075531,160.47689819335938,17.42533302307129
2014-08-15,16.681499481201172,28.946260452270508,73.05670166015625,37.537269592285156,0.45290395617485046,160.444091796875,17.46733283996582
2014-08-18,16.726499557495117,29.39207649230957,74.00920867919922,37.805458068847656,0.45908859372138977,161.78851318359375,17.32933235168457
2014-08-19,16.756500244140625,29.610767364501953,74.70376586914062,38.227108001708984,0.4627918601036072,162.6328887939453,17.117332458496094
2014-08-20,16.788999557495117,29.526464462280273,74.22750091552734,37.906654357910156,0.4599248468875885,163.06735229492188,17.047332763671875
2014-08-21,16.64550018310547,29.378189086914062,73.98937225341797,38.134342193603516,0.45562413334846497,163.5427703857422,16.95599937438965
2014-08-22,16.579500198364258,29.384143829345703,73.98937225341797,38.07530975341797,0.4558630585670471,163.28871154785156,17.118667602539062
2014-08-25,16.701000213623047,29.286447525024414,74.43585968017578,38.092166900634766,0.45657986402511597,164.11660766601562,17.503332138061523
2014-08-26,17.09149932861328,29.16495132446289,75.3685531616211,37.95724868774414,0.464703232049942,164.22320556640625,17.44933319091797
2014-08-27,17.159000396728516,28.91105079650879,74.04889678955078,37.83917999267578,0.45944687724113464,164.1576690673828,17.549999237060547
2014-08-28,17.000999450683594,28.778148651123047,73.28490447998047,37.84760665893555,0.46326956152915955,164.06741333007812,17.590667724609375
2014-08-29,16.95199966430664,28.879314422607422,74.23741912841797,38.311439514160156,0.464703232049942,164.53477478027344,17.979999542236328
2014-09-02,17.118999481201172,29.19024085998535,76.08293914794922,38.024715423583984,0.465897798538208,164.45277404785156,18.941333770751953
2014-09-03,16.950000762939453,29.234376907348633,75.23957061767578,37.91507339477539,0.47019851207733154,164.36257934570312,18.746000289916992
2014-09-04,17.297500610351562,29.413896560668945,75.35863494873047,38.168067932128906,0.4785606861114502,164.12486267089844,19.069332122802734
2014-09-05,17.319000244140625,29.643993377685547,76.65843200683594,38.71620559692383,0.4771270453929901,164.8626251220703,18.492666244506836
2014-09-08,17.117000579833984,29.834915161132812,77.28350830078125,39.188480377197266,0.4728265702724457,164.43634033203125,18.80733299255371
2014-09-09,16.487499237060547,29.355873107910156,76.0730209350586,39.433021545410156,0.46685346961021423,163.39523315429688,18.565332412719727
2014-09-10,16.566499710083008,29.427778244018555,76.82710266113281,39.50049591064453,0.4685259759426117,164.0101318359375,18.739999771118164
2014-09-11,16.525999069213867,29.313222885131836,77.31328582763672,39.63542556762695,0.46374741196632385,164.19862365722656,18.687332153320312
2014-09-12,16.559499740600586,29.005273818969727,76.876708984375,39.3824348449707,0.45681869983673096,163.23947143554688,18.613332748413086
2014-09-15,16.194499969482422,28.843610763549805,73.99929809570312,38.9945182800293,0.4506067633628845,163.11659240722656,16.923999786376953
2014-09-16,16.38800048828125,29.197681427001953,75.48762512207031,39.433021545410156,0.4572966694831848,164.34617614746094,17.382667541503906
2014-09-17,16.200000762939453,29.42133331298828,75.83487701416016,39.230628967285156,0.4575355052947998,164.56748962402344,17.42533302307129
2014-09-18,16.25,29.618701934814453,76.40044403076172,39.36555862426758,0.46446433663368225,165.44464111328125,17.58799934387207
2014-09-19,16.56599998474121,30.021873474121094,77.3033676147461,40.073936462402344,0.4558630585670471,165.2955780029297,17.288000106811523
2014-09-22,16.225000381469727,29.618701934814453,76.20199584960938,39.686012268066406,0.451323539018631,164.01898193359375,16.66866683959961
2014-09-23,16.181499481201172,29.31669807434082,77.68041229248047,39.26435470581055,0.44941213726997375,163.08009338378906,16.694000244140625
2014-09-24,16.410499572753906,29.675731658935547,77.928466796875,39.70289611816406,0.4520403742790222,164.356689453125,16.80933380126953
2014-09-25,16.096500396728516,29.022628784179688,76.61874389648438,38.82585144042969,0.4422444701194763,161.70474243164062,16.463333129882812
2014-09-26,16.160499572753906,29.154041290283203,78.17650604248047,39.137874603271484,0.44320032000541687,162.98951721191406,16.440000534057617
2014-09-29,16.090999603271484,29.149581909179688,78.38488006591797,39.163177490234375,0.4424835741519928,162.69300842285156,16.35066795349121
2014-09-30,16.121999740600586,29.17933464050293,78.424560546875,39.09571838378906,0.4408109784126282,162.26478576660156,16.178667068481445
2014-10-01,15.873000144958496,28.743928909301758,75.95396423339844,38.70778274536133,0.43651047348976135,160.0657501220703,16.016000747680664
2014-10-02,15.920499801635742,28.80592155456543,76.4798355102539,38.589725494384766,0.4345990717411041,160.0904083251953,16.761333465576172
2014-10-03,16.136999130249023,29.07221794128418,76.83702087402344,38.86799621582031,0.4355546236038208,161.8529510498047,17.013999938964844
2014-10-06,16.110000610351562,29.14809226989746,76.95608520507812,38.86799621582031,0.4329266846179962,161.6635284423828,17.374666213989258
2014-10-07,15.848999977111816,28.469697952270508,75.69598388671875,38.395755767822266,0.4283870756626129,159.1680450439453,17.30466651916504
2014-10-08,16.135000228881836,28.9477481842041,76.9164047241211,39.44990921020508,0.436271607875824,161.95175170898438,17.28533363342285
2014-10-09,15.768500328063965,28.306547164916992,75.3189468383789,38.665611267089844,0.42790931463241577,158.73980712890625,17.134000778198242
2014-10-10,15.569499969482422,27.531951904296875,72.34229278564453,37.130802154541016,0.4025834798812866,156.9278106689453,15.793999671936035
2014-10-13,15.322500228881836,27.01422691345215,72.42166900634766,36.810340881347656,0.40114983916282654,154.3500213623047,14.97266674041748
2014-10-14,15.415499687194824,27.209613800048828,73.01699829101562,36.87782669067383,0.4104679822921753,154.58889770507812,15.137332916259766
2014-10-15,15.298500061035156,26.81487464904785,72.63995361328125,36.44772720336914,0.41667982935905457,153.5429229736328,15.313332557678223
2014-10-16,15.142999649047852,26.625938415527344,72.06446838378906,36.04294204711914,0.4169187545776367,153.41110229492188,15.09000015258789
2014-10-17,15.182000160217285,25.934154510498047,75.35863494873047,36.793479919433594,0.4162020981311798,155.22308349609375,15.165332794189453
2014-10-20,15.310500144958496,26.40079689025879,76.35082244873047,37.1729736328125,0.41978591680526733,156.730224609375,15.364666938781738
2014-10-21,15.766500473022461,26.680984497070312,78.0772933959961,37.84760665893555,0.43770503997802734,159.8351593017578,15.689332962036133
2014-10-22,15.648500442504883,26.912073135375977,77.7597885131836,37.425960540771484,0.4274313449859619,158.6986083984375,15.40666675567627
2014-10-23,15.659000396728516,27.45557975769043,79.41678619384766,37.96567153930664,0.4369882047176361,160.5434112548828,15.685999870300293
2014-10-24,14.352999687194824,27.22002410888672,80.0418701171875,38.90176010131836,0.4415278434753418,161.77882385253906,15.682666778564453
2014-10-27,14.498499870300293,27.268625259399414,79.6549072265625,38.71620559692383,0.4417666494846344,161.55645751953125,14.777999877929688
2014-10-28,14.779500007629395,27.717912673950195,80.1410903930664,39.20534133911133,0.4522792398929596,163.40956115722656,16.184667587280273
2014-10-29,14.706000328063965,27.693614959716797,75.26932525634766,39.31496047973633,0.44941213726997375,163.1624755859375,15.873332977294922
2014-10-30,14.953499794006348,27.78386688232422,73.53295135498047,38.834285736083984,0.4465450346469879,164.2084503173828,15.910667419433594
2014-10-31,15.27299976348877,28.16075325012207,74.40608978271484,39.59326171875,0.46685346961021423,166.08628845214844,16.113332748413086
2014-11-03,15.28600025177002,27.95743179321289,73.30475616455078,40.006465911865234,0.4747379720211029,166.17689514160156,16.172666549682617
2014-11-04,15.14050006866455,27.978260040283203,75.17010498046875,40.116111755371094,0.480949729681015,165.60032653808594,15.928667068481445
2014-11-05,14.826000213623047,27.56964111328125,74.24734497070312,40.36068344116211,0.480949729681015,166.64630126953125,15.39799976348877
2014-11-06,14.831999778747559,27.358383178710938,74.67400360107422,41.06904983520508,0.48310020565986633,167.3134002685547,16.08133316040039
2014-11-07,14.993000030517578,27.364830017089844,75.01134490966797,41.05217361450195,0.4728265702724457,167.46987915039062,16.01333236694336
2014-11-10,15.255499839782715,27.68270492553711,74.41602325439453,41.22927474975586,0.47832179069519043,167.99696350097656,16.1286678314209
